gid	prop.p	prop.h	reg
Zm00001d042182	0.5842181101167905	0.653061224489796	cis+trans
Zm00001d042257	0.5576854174131136	0.649753347427766	cis+trans
Zm00001d042276	0.44414436533267865	0.6792452830188679	cis+trans
Zm00001d042313	0.7846403301886793	0.5643939393939393	cis+trans
Zm00001d042344	0.5495758993857853	0.44718792866941015	cis+trans
Zm00001d042370	0.508673498597355	0.5686274509803922	cis+trans
Zm00001d042397	0.40360687823290925	0.550561797752809	cis+trans
Zm00001d042441	0.654645146343347	0.7129186602870814	cis+trans
Zm00001d042464	0.5238744884038199	0.4666666666666667	trans
Zm00001d042490	0.650616896695943	0.6199040767386091	cis+trans
Zm00001d042512	0.5501853224610823	0.6508168028004668	cis+trans
Zm00001d042534	0.4304611650485437	0.4621409921671018	cis+trans
Zm00001d042578	0.32209737827715357	0.6730275229357798	cis+trans
Zm00001d042609	0.552446880107682	0.7692307692307693	cis+trans
Zm00001d042634	0.7653718786359974	0.8338105153565851	cis+trans
Zm00001d042660	0.22619488699518342	0.38461538461538464	cis+trans
Zm00001d042694	0.4663882259347653	0.7619047619047619	cis+trans
Zm00001d042720	0.5274507209948405	0.6159420289855072	cis+trans
Zm00001d042746	0.36257421341715085	0.5272290443139349	cis+trans
Zm00001d042768	0.9048327137546468	0.8846153846153846	cis+trans
Zm00001d042840	0.1809009009009009	0.5053475935828877	trans
Zm00001d042869	0.6743041090702517	0.7017937219730942	cis
Zm00001d042887	0.839	0.4519230769230769	trans
Zm00001d042943	0.4933320494920803	0.3956204379562044	cis+trans
Zm00001d042968	0.5610542548717229	0.6878787878787879	cis+trans
Zm00001d043009	0.2857142857142857	0.38636363636363635	cis+trans
Zm00001d043047	0.3120844875346261	0.6521739130434783	cis+trans
Zm00001d043083	0.7838948929858021	0.776536312849162	cis
Zm00001d043113	0.4833140330561112	0.644718792866941	cis+trans
Zm00001d043137	0.6752740911713792	0.6799163179916319	cis
Zm00001d043157	0.5404503753127606	0.5409407665505227	cis
Zm00001d043180	0.22689075630252098	0.27272727272727276	cis
Zm00001d043196	0.4188749687277486	0.5859977949283351	cis+trans
Zm00001d043224	0.46757679180887374	0.47381974248927033	cis
Zm00001d043269	0.5246159905474597	0.7272727272727273	cis+trans
Zm00001d043291	0.5864365728125945	0.42097488921713444	cis+trans
Zm00001d043320	0.6367952522255192	0.43478260869565216	trans
Zm00001d043358	0.759027266028003	0.675	cis
Zm00001d043380	0.3931240657698057	0.6473214285714286	cis+trans
Zm00001d043410	0.5518310037315792	0.5979020979020978	cis+trans
Zm00001d043429	0.5384615384615384	0.5	trans
Zm00001d043444	0.292534281361097	0.4630872483221476	cis+trans
Zm00001d043465	0.48702851885924564	0.48641304347826086	cis
Zm00001d043500	0.48702928870292883	0.4418604651162791	conserved
Zm00001d043516	0.6034460588916035	0.5765472312703582	cis
Zm00001d043573	0.5819687558817994	0.625	cis
Zm00001d043768	0.5722846441947566	0.4853556485355649	trans
Zm00001d043785	0.38007140538786105	0.5606060606060607	trans
Zm00001d043851	0.8251670378619154	0.5863874345549738	cis+trans
Zm00001d043868	0.36480686695278974	0.21628498727735368	cis+trans
Zm00001d043903	0.49917287014061207	0.5	conserved
Zm00001d043941	0.6020942408376964	0.6591760299625468	cis+trans
Zm00001d043963	0.611827478879502	0.5585106382978723	cis+trans
Zm00001d043986	0.48449236733704876	0.49564159740523006	trans
Zm00001d044020	0.40526976160602257	0.19230769230769232	cis+trans
Zm00001d044045	0.7506697189615703	0.8480825958702065	cis+trans
Zm00001d044076	0.7439721600795426	0.4487632508833922	cis+trans
Zm00001d044102	0.5889537250644592	0.612987012987013	cis
Zm00001d044130	0.6642458100558659	0.7362637362637363	cis+trans
Zm00001d044164	0.4824290132133821	0.4532871972318339	cis
Zm00001d044188	0.4872641509433962	0.5927601809954751	unexpected
Zm00001d044203	0.5761741122565864	0.5375722543352601	trans
Zm00001d044266	0.4928519505694209	0.49213011542497376	cis
Zm00001d044285	0.47301951779563717	0.5398773006134969	trans
Zm00001d044304	0.4797077922077922	0.5419847328244275	trans
Zm00001d044338	0.48278985507246375	0.5668789808917197	cis+trans
Zm00001d044388	0.5961989065347565	0.6724137931034483	cis
Zm00001d044415	0.6259050683829445	0.6963350785340314	cis+trans
Zm00001d044430	0.4399152991000529	0.6705882352941176	cis+trans
Zm00001d044455	0.37274102502402473	0.411556383970177	cis+trans
Zm00001d044478	0.6980886185925282	0.6783195338853113	cis+trans
Zm00001d044511	0.5165905631659056	0.6538461538461537	cis+trans
Zm00001d044540	0.5200489995916701	0.7574626865671642	cis+trans
Zm00001d044575	0.5780613975576662	0.6606776180698152	cis+trans
Zm00001d044604	0.626460597826087	0.779874213836478	cis+trans
Zm00001d044641	0.4761660686827268	0.5	trans
Zm00001d044664	0.6403943726937269	0.6007702182284981	cis+trans
Zm00001d044689	0.6458333333333334	0.5829383886255924	cis+trans
Zm00001d044744	0.6018957345971564	0.38016528925619836	cis+trans
Zm00001d044774	0.5478468899521531	0.7417721518987341	cis+trans
Zm00001d044849	0.7450184501845019	0.7246376811594203	cis
Zm00001d044921	0.4269714636391531	0.4133099824868652	cis
Zm00001d044940	0.18563554747428831	0.33068783068783064	cis+trans
Zm00001d044995	0.4842393787117405	0.525	trans
Zm00001d045028	0.6598199027211779	0.6178861788617885	cis
Zm00001d045055	0.4067910347604349	0.5263922518159807	cis+trans
Zm00001d045094	0.6357340720221606	0.5633802816901409	trans
Zm00001d045127	0.6809445359692476	0.5458937198067633	trans
Zm00001d045155	0.38128043710654475	0.6081871345029239	cis+trans
Zm00001d045183	0.55799201618636185	0.5156903765690376	trans
Zm00001d045212	0.4431041415359871	0.65	cis+trans
Zm00001d045254	0.7486136783733826	0.754950495049505	cis
Zm00001d045316	0.6727726894254787	0.5526315789473685	cis+trans
Zm00001d045352	0.6581524527628438	0.6277992277992278	cis+trans
Zm00001d045421	0.5018709073900841	0.7034883720930233	unexpected
Zm00001d045450	0.4409543304863415	0.4613228699551569	cis+trans
Zm00001d045472	0.342441209406495	0.4873837981407702	trans
Zm00001d045494	0.48533724340175954	0.5255474452554744	conserved
Zm00001d045519	0.4201650029627604	0.45818014705882354	cis+trans
Zm00001d045566	0.6470588235294118	0.5339805825242718	trans
Zm00001d045649	0.620323841429369	0.6407982261640799	cis
Zm00001d045724	0.5150753768844221	0.5	trans
Zm00001d045759	5.440696409140369e-4	0.5714285714285714	cis+trans
Zm00001d045812	0.5391737891737892	0.7168141592920354	cis+trans
Zm00001d045897	0.4696932109484826	0.549889135254989	cis+trans
Zm00001d045956	0.31879350348027846	0.5121951219512195	trans
Zm00001d046120	0.48388952819332565	0.6444444444444445	cis+trans
Zm00001d046190	0.5309734513274336	0.6292682926829268	cis+trans
Zm00001d046249	0.6068681318681318	0.7622377622377622	cis+trans
Zm00001d046330	0.3101769728971577	0.44438106103822017	cis+trans
Zm00001d046369	0.5552563438632834	0.7472527472527473	cis+trans
Zm00001d046416	0.22175141242937854	0.4857142857142857	trans
Zm00001d046449	0.6111259896556919	0.5283394363954784	cis+trans
Zm00001d046485	0.6864648772130211	0.5631067961165049	trans
Zm00001d046530	0.5416610700693978	0.7209606986899564	cis+trans
Zm00001d046553	0.3915372254954472	0.45275590551181105	cis+trans
Zm00001d046583	0.702061855670103	0.8013215859030837	cis+trans
Zm00001d046599	0.5382277297170914	0.5786430223592907	cis+trans
Zm00001d046626	0.8458433014354066	0.6691176470588235	cis+trans
Zm00001d046676	0.3618003958805473	0.36942392909896604	cis
Zm00001d046740	0.4190064794816415	0.4155251141552511	cis
Zm00001d046786	0.3753743475656713	0.6580331849453662	cis+trans
Zm00001d046836	0.6597668332143707	0.5255813953488373	trans
Zm00001d046900	0.5238074644293561	0.8260869565217391	cis+trans
Zm00001d046937	0.7698658410732714	0.8360655737704918	cis+trans
Zm00001d047028	0.47042930051035725	0.6242774566473988	cis+trans
Zm00001d047053	0.6508527131782945	0.6577868852459017	cis
Zm00001d047090	0.0988663133097762	0.46934306569343065	cis+trans
Zm00001d047159	0.8481355932203389	0.6129032258064516	cis+trans
Zm00001d047186	0.680436251327092	0.5654008438818565	cis+trans
Zm00001d047210	0.13939857288481142	0.10141509433962263	cis+trans
Zm00001d047255	0.4711607270645484	0.5921625544267053	cis+trans
Zm00001d047282	0.6170580589801508	0.5709836491045939	cis+trans
Zm00001d047340	0.4790231362467866	0.5627425614489003	cis+trans
Zm00001d047399	0.6731976890228586	0.45738636363636365	cis+trans
Zm00001d047434	0.3490555616922567	0.3791957460950482	cis+trans
Zm00001d047455	0.4959866569373501	0.5437158469945356	unexpected
Zm00001d047476	0.6768702995118089	0.6323319027181689	cis+trans
Zm00001d047502	0.5283037001441615	0.5667372881355932	cis+trans
Zm00001d047581	0.4281021897810219	0.569377990430622	cis+trans
Zm00001d047634	0.47858081471747693	0.5645833333333333	cis+trans
Zm00001d047676	0.5614690320572674	0.6296296296296297	cis+trans
Zm00001d047699	0.5101512738853503	0.3272727272727272	cis+trans
Zm00001d047743	0.2259296994396332	0.5942028985507246	cis+trans
Zm00001d047758	0.7415844323526699	0.6330275229357798	cis+trans
Zm00001d047768	0.17515527950310555	0.3220338983050847	cis+trans
Zm00001d047793	0.5412867274569403	0.5320139697322468	cis
Zm00001d047812	0.6481272060587369	0.572552877520905	cis+trans
Zm00001d047835	0.6627569138060906	0.6574746008708272	cis
Zm00001d047856	0.5031172069825436	0.5517241379310345	conserved
Zm00001d047876	0.5074468085106383	0.5567567567567567	unexpected
Zm00001d047960	0.4688858899385215	0.48234349919743175	cis
Zm00001d047989	0.7289484708839548	0.8581623550401427	cis+trans
Zm00001d048029	0.5556722689075629	0.5	trans
Zm00001d048059	0.55440948942754	0.6050420168067228	cis
Zm00001d048086	0.4894366197183099	0.7546296296296297	unexpected
Zm00001d048122	0.7153119092627599	0.605	cis+trans
Zm00001d048143	0.7095612311722331	0.49027237354085607	trans
Zm00001d048163	0.5178510710642639	0.5456273764258555	cis
Zm00001d048193	0.19144144144144143	0.6178343949044586	cis+trans
Zm00001d048215	0.5483479842376477	0.5485812553740327	cis
Zm00001d048239	0.2792243767313019	0.32558139534883723	cis
Zm00001d048286	0.4453917050691244	0.5641891891891893	cis+trans
Zm00001d048310	0.7054259807011589	0.6397319668900275	cis+trans
Zm00001d048338	0.5392963062820166	0.6192000000000001	cis+trans
Zm00001d048368	0.6704608550805108	0.8098782138024357	cis+trans
Zm00001d048402	0.6164840400190567	0.6701940035273369	cis+trans
Zm00001d048419	0.4076775431861804	0.6032608695652174	cis+trans
Zm00001d048469	0.3622776794859856	0.8248587570621468	cis+trans
Zm00001d048501	0.543525179856115	0.5194805194805194	trans
Zm00001d048514	0.4704249783174328	0.6463973344439817	cis+trans
Zm00001d048539	0.8483654069093438	0.7611940298507464	cis+trans
Zm00001d048575	0.44151510095110963	0.5	trans
Zm00001d048616	0.6802975939214858	0.6873428331936295	cis
Zm00001d048665	0.38229018492176386	0.357429718875502	cis
Zm00001d048696	0.48679440704298294	0.3137254901960784	cis+trans
Zm00001d048763	0.40573916767792134	0.5314557425018288	cis+trans
Zm00001d048857	0.648302066017573	0.677304964539007	cis
Zm00001d048901	0.6076465590484282	0.5098039215686274	trans
Zm00001d048954	0.4584505518286085	0.616580310880829	cis+trans
Zm00001d049016	0.46948342037374946	0.48542024013722124	cis+trans
Zm00001d049054	0.5134146341463415	0.4902506963788301	trans
Zm00001d049094	0.4445662901633951	0.6999031945788965	cis+trans
Zm00001d049126	0.6301003344481605	0.5273972602739726	trans
Zm00001d049171	0.5107113654946852	0.38095238095238093	cis+trans
Zm00001d049192	0.48063803209378303	0.46511627906976744	cis
Zm00001d049232	0.5096685082872928	0.561046511627907	unexpected
Zm00001d049269	0.5587986463620981	0.606508875739645	cis+trans
Zm00001d049332	0.3575557390586293	0.6163522012578616	cis+trans
Zm00001d049359	0.6285221391604371	0.6963350785340314	cis+trans
Zm00001d049376	0.557572861920688	0.495114006514658	trans
Zm00001d049407	0.4593741027849555	0.4382167431192661	cis+trans
Zm00001d049450	0.549520766773163	0.6028708133971291	cis+trans
Zm00001d049507	0.49244794476211023	0.5336400945156076	cis+trans
Zm00001d049556	0.23098671190274242	0.46464646464646464	trans
Zm00001d049582	0.376770538243626	0.5517241379310345	trans
Zm00001d049615	0.5273865414710485	0.42016806722689076	cis+trans
Zm00001d049632	0.6958578114109331	0.7895252080274107	cis+trans
Zm00001d049656	0.5532699762410904	0.6635730858468677	cis+trans
Zm00001d049684	0.8181818181818182	0.4117647058823529	trans
Zm00001d049709	0.3858717844017967	0.4660714285714285	cis+trans
Zm00001d049742	0.11387329591018445	0.27167630057803466	cis+trans
Zm00001d049768	0.5963109354413703	0.6347826086956522	cis
Zm00001d049853	0.5993562063280208	0.5637065637065637	cis+trans
Zm00001d049913	0.4583333333333333	0.5369204350314826	cis+trans
Zm00001d049958	0.48910052910052915	0.48760330578512395	cis
Zm00001d050026	0.5023392594572917	0.4552845528455285	conserved
Zm00001d050155	0.4494902687673772	0.5862068965517241	trans
Zm00001d050198	0.31559694047223147	0.7032258064516129	cis+trans
Zm00001d050225	0.5888943010228934	0.6331491712707182	cis+trans
Zm00001d050265	0.5445795615661468	0.6932849364791289	cis+trans
Zm00001d050365	0.4623278773707456	0.625	cis+trans
Zm00001d050395	0.4501594343546375	0.525830258302583	cis+trans
Zm00001d050436	0.5446265938069217	0.6818181818181818	cis+trans
Zm00001d050696	0.6977798624140088	0.6099706744868035	cis+trans
Zm00001d050822	0.4703418868499201	0.7894736842105263	cis+trans
Zm00001d050865	0.9807948786343025	0.5087719298245613	trans
Zm00001d050928	0.6163601775523145	0.6351351351351351	cis
Zm00001d050969	0.39902238229997433	0.7446808510638298	cis+trans
Zm00001d051015	0.6329017517136329	0.6451612903225806	cis
Zm00001d051053	0.35363790186125216	0.40277777777777773	cis
Zm00001d051082	0.3546028580923895	0.3470993117010816	cis
Zm00001d051130	0.5374124124124124	0.6412315930388219	cis+trans
Zm00001d051187	0.6472593758195646	0.7564102564102565	cis+trans
Zm00001d051223	0.5405862457722661	0.5666666666666667	cis
Zm00001d051241	0.52007299270073	0.5675675675675675	cis+trans
Zm00001d051307	0.7596810933940774	0.5160075329566854	trans
Zm00001d051375	0.6275862068965518	0.29411764705882354	cis+trans
Zm00001d051421	0.5347444089456869	0.5433962264150943	cis
Zm00001d051511	0.3530640668523677	0.5497835497835498	cis+trans
Zm00001d051553	0.28238583410997203	0.1639344262295082	cis+trans
Zm00001d051591	0.39590502408809364	0.8013544018058691	cis+trans
Zm00001d051675	0.5300903253890521	0.5311704834605597	cis
Zm00001d051690	0.6783398184176395	0.6756756756756757	cis
Zm00001d051756	0.6047771484855947	0.6172248803827751	cis
Zm00001d051804	0.7665748782037703	0.8012345679012346	cis+trans
Zm00001d051839	0.4956726986624705	0.6444444444444445	unexpected
Zm00001d051876	0.47499083913521434	0.5477031802120141	cis+trans
Zm00001d051892	0.5360824742268041	0.576271186440678	cis
Zm00001d051924	0.5228144989339019	0.6991869918699187	cis+trans
Zm00001d052008	0.6284207055720409	0.5060240963855422	trans
Zm00001d052054	0.49874134675896786	0.5223880597014925	conserved
Zm00001d052087	0.5938022373665939	0.6776859504132232	cis+trans
Zm00001d052125	0.41986827661909987	0.4461538461538462	cis
Zm00001d052174	0.7216216216216216	0.68	cis
Zm00001d052212	0.7757100881488737	0.425531914893617	trans
Zm00001d052233	0.6329015544041451	0.5511785598966742	cis+trans
Zm00001d052254	0.3658474549327568	0.5015479876160991	trans
Zm00001d052276	0.5205479452054794	0.5669291338582677	cis+trans
Zm00001d052306	0.4849333672863084	0.4650478292862399	cis
Zm00001d052327	0.3666588345864662	0.45812807881773404	cis+trans
Zm00001d052399	0.4788530036816427	0.8089495398286258	cis+trans
Zm00001d052439	0.3881236608509336	0.5968586387434555	cis+trans
Zm00001d052473	0.638618381010347	0.6902173913043478	cis+trans
Zm00001d052494	0.6261499214059318	0.7791279485346676	cis+trans
Zm00001d052566	0.4782091489131611	0.4095106186518929	cis+trans
Zm00001d052632	0.5556745182012848	0.6116504854368932	cis
Zm00001d052810	0.18294515401953418	0.20447284345047922	cis
Zm00001d052895	0.41022192333557506	0.41588785046728977	cis
Zm00001d052928	0.5500918179963273	0.6543624161073825	cis+trans
Zm00001d052945	0.5406197654941374	0.46858359957401485	cis+trans
Zm00001d053090	0.4030212798726801	0.5776538620404792	cis+trans
Zm00001d053138	0.47773605150214593	0.474264705882353	cis
Zm00001d053211	0.755408010280574	0.6774193548387096	cis+trans
Zm00001d053244	0.5112706628819502	0.5473684210526316	cis
Zm00001d053296	0.6570549350353316	0.46064814814814814	cis+trans
Zm00001d053379	0.48972015990862366	0.4553571428571429	unexpected
Zm00001d053453	0.5284156242377784	0.5645094806265457	cis+trans
Zm00001d053557	0.4353379457158063	0.6225490196078431	cis+trans
Zm00001d053575	0.5382456140350876	0.5532139093782928	cis
Zm00001d053641	0.5650519537538417	0.6711409395973155	cis+trans
Zm00001d053663	0.6275984568843496	0.7028911215911421	cis+trans
Zm00001d053688	0.5469409282700423	0.6101694915254237	cis
Zm00001d053725	0.4466126150886354	0.6635514018691588	cis+trans
Zm00001d053822	0.4055419151175027	0.570123589468028	cis+trans
Zm00001d053855	0.456989247311828	0.5753968253968255	cis+trans
Zm00001d053882	0.5212646894236149	0.5174953959484346	cis
Zm00001d053901	0.5962811219665932	0.5818452380952381	cis
Zm00001d053925	0.2437311935807422	0.513157894736842	trans
Zm00001d053954	0.4985404503753128	0.4552980132450331	unexpected
Zm00001d053967	0.526395173453997	0.48750000000000004	trans
Zm00001d053981	0.6124771387929283	0.7363636363636363	cis+trans
Zm00001d054000	0.3925336261323086	0.41290322580645167	cis
Zm00001d054011	0.521539206195547	0.5683962264150944	cis+trans
Zm00001d054033	0.526065635609204	0.6508087535680305	cis+trans
Zm00001d054055	0.5660533731145367	0.44319826338639656	cis+trans
Zm00001d054078	0.5587666523420713	0.5612244897959183	cis
Zm00001d001780	0.5687840290381125	0.7206349206349206	cis+trans
Zm00001d001800	0.37494168610463174	0.40070298769771523	cis
Zm00001d001812	0.30682951146560317	0.43809523809523815	cis+trans
Zm00001d001837	0.5353237285193543	0.7168674698795181	cis+trans
Zm00001d001856	0.4486769409712125	0.4524647887323944	cis
Zm00001d001871	0.8943911066195048	0.6428571428571428	cis+trans
Zm00001d002325	0.37872899159663864	0.5579514824797844	cis+trans
Zm00001d002344	0.500195771339076	0.5132743362831859	conserved
Zm00001d002382	0.6113344051446946	0.6744186046511628	cis
Zm00001d002703	0.5047566776436151	0.5903614457831325	unexpected
Zm00001d002737	0.6077545935845532	0.48387096774193555	trans
Zm00001d002770	0.5538109257441937	0.6071428571428571	cis
Zm00001d002822	0.46007685738684884	0.5426356589147286	cis+trans
Zm00001d002856	0.5827513966480447	0.6067961165048544	cis
Zm00001d002919	0.5664693831094924	0.5868263473053892	cis
Zm00001d002945	0.5974763784236335	0.7565359477124184	cis+trans
Zm00001d002969	0.5342609608821213	0.7657657657657657	cis+trans
Zm00001d003015	0.21735905044510387	0.34333057166528586	cis+trans
Zm00001d003044	0.3991732334323731	0.2796322550156807	cis+trans
Zm00001d003084	0.5301728037636841	0.4589041095890411	trans
Zm00001d003119	0.5890548512614535	0.49678800856531047	trans
Zm00001d003157	0.6220472859858694	0.6555227910612144	cis+trans
Zm00001d003190	0.9428641588048445	0.6221166892808684	cis+trans
Zm00001d003214	0.6320058997050148	0.6910714285714286	cis+trans
Zm00001d003259	0.7536127167630058	0.7150000000000001	cis
Zm00001d003288	0.5381952457881375	0.513733468972533	trans
Zm00001d003331	0.15284552845528454	0.14285714285714288	cis
Zm00001d003379	0.6290762351401461	0.39944961896697717	cis+trans
Zm00001d003415	0.6451612903225806	0.5892514395393474	cis+trans
Zm00001d003446	0.21240197099035324	0.29758522727272724	cis+trans
Zm00001d003477	0.5410312273057372	0.6271036315323294	cis+trans
Zm00001d003520	0.5005347593582887	0.5714285714285715	conserved
Zm00001d003589	0.5500734214390602	0.5246252676659529	cis
Zm00001d003643	0.4302167312323317	0.6385767790262172	cis+trans
Zm00001d003667	0.6359959555106168	0.4365482233502538	cis+trans
Zm00001d003679	0.4936772888214466	0.44102564102564107	unexpected
Zm00001d003729	0.5521235521235521	0.5478723404255319	cis
Zm00001d003767	0.19478422210005497	0.48849104859335035	trans
Zm00001d003822	0.5464020300888164	0.6262333139872316	cis+trans
Zm00001d003848	0.5288937809576224	0.5027472527472527	trans
Zm00001d003889	0.18232731798382082	0.3333333333333333	cis+trans
Zm00001d003949	0.3455497382198953	0.40707964601769914	cis
Zm00001d004009	0.6327098321342925	0.38095238095238093	cis+trans
Zm00001d004138	0.8600613341326754	0.5934959349593496	cis+trans
Zm00001d004172	0.5681305921726658	0.6909090909090909	cis+trans
Zm00001d004340	0.3509579682162483	0.36363636363636365	cis
Zm00001d004443	0.774613753408058	0.8040816326530612	cis
Zm00001d004478	0.28740612362796075	0.5257731958762886	cis+trans
Zm00001d004551	0.48749644785450413	0.7003891050583657	cis+trans
Zm00001d004700	0.1477912265823761	0.6672862453531598	cis+trans
Zm00001d004779	0.47899565427329793	0.4727272727272727	cis
Zm00001d004875	0.3824451410658307	0.52	trans
Zm00001d004927	0.5124850070875586	0.3614457831325301	cis+trans
Zm00001d004978	0.46455938697318006	0.6774193548387096	cis+trans
Zm00001d005002	0.6813089622641509	0.3342245989304813	cis+trans
Zm00001d005026	0.38848533763788	0.46153846153846156	trans
Zm00001d005059	0.3760967258720308	0.5822102425876011	cis+trans
Zm00001d005092	0.5035445757250269	0.5829145728643216	unexpected
Zm00001d005144	0.5435082872928176	0.7214076246334311	cis+trans
Zm00001d005203	0.49724034119417965	0.5154639175257731	conserved
Zm00001d005264	0.5190133607399794	0.7531645569620253	cis+trans
Zm00001d005347	0.3966113694508359	0.44670050761421326	cis+trans
Zm00001d005421	0.6850102812532674	0.567703109327984	cis+trans
Zm00001d005459	0.2897539478516342	0.37890974084003576	cis+trans
Zm00001d005489	0.47716443076020815	0.47971854304635764	cis
Zm00001d005538	0.5268644747393745	0.6037735849056605	cis
Zm00001d005578	0.34646539027982326	0.603348888278891	cis+trans
Zm00001d005627	0.6529121421520236	0.572289156626506	cis+trans
Zm00001d005674	0.5895395110858442	0.3861671469740634	cis+trans
Zm00001d005707	0.4997625830959164	0.7796610169491526	unexpected
Zm00001d005751	0.6893306545416094	0.7052023121387283	cis
Zm00001d005789	0.3578339575530587	0.36065573770491804	cis
Zm00001d005819	0.46939782823297144	0.5982905982905983	cis+trans
Zm00001d005852	0.4630192502532928	0.3333333333333333	cis+trans
Zm00001d005884	0.5288932419196866	0.6117647058823529	cis+trans
Zm00001d005924	0.4231427593289969	0.57212713936430315	cis+trans
Zm00001d005959	0.4283570892723181	0.5172413793103448	trans
Zm00001d005996	0.48799114554510237	0.4650817236255572	cis
Zm00001d006016	0.7424873875849967	0.7834821428571428	cis+trans
Zm00001d006071	0.3618242222893385	0.398528510116493	cis+trans
Zm00001d006096	0.5776817375886525	0.745945945945946	cis+trans
Zm00001d006118	0.5058681394546082	0.5716374269005848	unexpected
Zm00001d006131	0.530554798874058	0.5412453432676957	cis
Zm00001d006167	0.5227332457293035	0.456221198156682	trans
Zm00001d006194	0.5817279626386457	0.6073825503355704	cis
Zm00001d006227	0.4514690451206716	0.5559999999999999	cis+trans
Zm00001d006283	0.5295461033399943	0.545308740978348	cis
Zm00001d006317	0.4945844125264893	0.3333333333333333	unexpected
Zm00001d006342	0.42986358244365364	0.4449950445986125	cis
Zm00001d006354	0.48123249299719884	0.4222222222222222	cis
Zm00001d006374	0.6177610333692142	0.5670103092783505	cis+trans
Zm00001d006421	0.39595900864888434	0.4582975064488392	cis+trans
Zm00001d006454	0.28321256732083183	0.48245933921668727	cis+trans
Zm00001d006479	0.6253842977102739	0.5902527075812274	cis+trans
Zm00001d006507	0.5803059273422562	0.6727272727272727	cis+trans
Zm00001d006534	0.6160177271288382	0.44545454545454544	cis+trans
Zm00001d006561	0.6903835464146748	0.756880733944954	cis+trans
Zm00001d006594	0.7547814207650273	0.8706896551724138	cis+trans
Zm00001d006610	0.41299790356394134	0.6586345381526104	cis+trans
Zm00001d006645	0.6520136131593873	0.6629422718808194	cis
Zm00001d006679	0.5119061313700679	0.6087613293051359	cis+trans
Zm00001d006704	0.5668857972787035	0.6708860759493671	cis+trans
Zm00001d006725	0.6537125245166713	0.676287492925863	cis+trans
Zm00001d006758	0.3115106808052866	0.38977272727272727	cis+trans
Zm00001d006789	0.5157827837017159	0.5392156862745098	cis+trans
Zm00001d006823	0.6178703523457271	0.6219512195121951	cis
Zm00001d006855	0.5558282208588957	0.33858267716535434	cis+trans
Zm00001d006884	0.5512820512820512	0.5970149253731343	cis
Zm00001d006910	0.6424066214917115	0.6725912067352666	cis+trans
Zm00001d006931	0.4903581267217631	0.5727272727272728	unexpected
Zm00001d007029	0.6072874493927125	0.6878172588832487	cis+trans
Zm00001d007042	0.6238668819073637	0.579746835443038	cis+trans
Zm00001d007065	0.49861048857014795	0.5376967688483844	unexpected
Zm00001d007080	0.6401722787783869	0.5977011494252873	cis
Zm00001d007113	0.41170244934986394	0.7760252365930599	cis+trans
Zm00001d007139	0.4437038629685372	0.5371069182389937	cis+trans
Zm00001d007267	0.3377302083571054	0.8642714570858284	cis+trans
Zm00001d007441	0.4743836937061011	0.5485327313769751	cis+trans
Zm00001d007496	0.5920628784950392	0.5641677255400254	cis+trans
Zm00001d007594	0.6520968694624926	0.7311557788944724	cis+trans
Zm00001d007639	0.5296667569764292	0.6434108527131783	cis+trans
Zm00001d007698	0.5391151479636683	0.5468354430379747	cis
Zm00001d007755	0.5017974366989684	0.5988286969253295	unexpected
Zm00001d007772	0.5587621381250567	0.5015447991761071	trans
Zm00001d007807	0.447362223268959	0.4967637540453074	trans
Zm00001d007827	0.9322916666666666	0.630188679245283	cis+trans
Zm00001d007858	0.6974889217134417	0.5533088235294118	cis+trans
Zm00001d007890	0.5839602555003549	0.6071428571428571	cis
Zm00001d007904	0.5556351266672636	0.7174280879864636	cis+trans
Zm00001d008177	0.4502766927083333	0.8670212765957447	cis+trans
Zm00001d008210	0.8813077469793887	0.7356656948493684	cis+trans
Zm00001d008230	0.32152713891444346	0.5213128729752771	cis+trans
Zm00001d008245	0.7196929310160998	0.6798314902580305	cis+trans
Zm00001d008342	0.5945812807881773	0.5350701402805612	cis+trans
Zm00001d008377	0.45443284374447007	0.6443894389438943	cis+trans
Zm00001d008405	0.6203039257070494	0.5666666666666667	cis+trans
Zm00001d008427	0.48410404624277453	0.7142857142857143	unexpected
Zm00001d008453	0.8501628664495114	0.5555555555555556	trans
Zm00001d008513	0.46325796505652617	0.41830065359477125	cis+trans
Zm00001d008545	0.6269949840401277	0.8588235294117647	cis+trans
Zm00001d008569	0.5566538531942156	0.36072341262040497	cis+trans
Zm00001d008602	0.5880017018862572	0.6274509803921569	cis
Zm00001d008640	0.5313637336758724	0.5622568093385214	cis
Zm00001d008681	0.3532374100719425	0.46683982683982683	cis+trans
Zm00001d008725	0.5905627198124267	0.76	cis+trans
Zm00001d008743	0.5322792396826302	0.5365853658536586	cis
Zm00001d008777	0.4252993914010863	0.44038668098818473	cis
Zm00001d008839	0.6847206385404789	0.5904761904761905	cis+trans
Zm00001d008865	0.595486111111111	0.48739495798319327	trans
Zm00001d008890	0.4420463629096723	0.5092592592592592	trans
Zm00001d008906	0.5542372881355933	0.5448275862068965	cis
Zm00001d008941	0.5048543689320388	0.5857142857142857	unexpected
Zm00001d008977	0.42497919940833867	0.5287030474840538	cis+trans
Zm00001d009000	0.7187487017573013	0.6596487915407855	cis+trans
Zm00001d009077	0.5282651072124755	0.6029776674937964	cis+trans
Zm00001d009127	0.43527192297684103	0.2312764955252002	cis+trans
