gid	disp
Zm00001d017417	0
Zm00001d017418	0
Zm00001d017429	0
Zm00001d017432	0
Zm00001d017435	0
Zm00001d017438	0
Zm00001d017445	0
Zm00001d017449	0
Zm00001d017454	0
Zm00001d017456	0
Zm00001d017457	0
Zm00001d017458	0
Zm00001d017459	0
Zm00001d017460	0
Zm00001d017467	0
Zm00001d017468	0
Zm00001d017472	0
Zm00001d017473	0
Zm00001d017477	0
Zm00001d017494	0
Zm00001d017495	0
Zm00001d017501	0
Zm00001d017512	0
Zm00001d017523	0
Zm00001d017525	0
Zm00001d017528	0
Zm00001d017529	0
Zm00001d017535	0
Zm00001d017536	0
Zm00001d017539	0
Zm00001d017540	0
Zm00001d017544	0
Zm00001d017545	0
Zm00001d017547	0
Zm00001d017550	0
Zm00001d017553	0
Zm00001d017555	0
Zm00001d017557	0
Zm00001d017558	0
Zm00001d017560	0
Zm00001d017568	0
Zm00001d017574	0
Zm00001d017612	0
Zm00001d017613	0
Zm00001d017649	0
Zm00001d017651	0
Zm00001d017654	0
Zm00001d017670	0
Zm00001d017700	0
Zm00001d017703	0
Zm00001d017704	0
Zm00001d017707	0
Zm00001d017708	0
Zm00001d017709	0
Zm00001d017721	0
Zm00001d017729	0
Zm00001d017787	0
Zm00001d017790	0
Zm00001d017791	0
Zm00001d017793	0
Zm00001d017798	0
Zm00001d017801	0
Zm00001d017802	0
Zm00001d017808	0
Zm00001d017809	0
Zm00001d017810	0
Zm00001d017811	0
Zm00001d017812	0
Zm00001d017817	0
Zm00001d017818	0
Zm00001d017820	0
Zm00001d017823	0
Zm00001d017829	0
Zm00001d017830	0
Zm00001d017832	0
Zm00001d017833	0
Zm00001d017836	0
Zm00001d017840	0
Zm00001d017847	0
Zm00001d017848	0
Zm00001d017850	0
Zm00001d017857	0
Zm00001d017859	0
Zm00001d017860	0
Zm00001d017861	0
Zm00001d017862	0
Zm00001d017863	0
Zm00001d017864	0
Zm00001d017876	0
Zm00001d017877	0
Zm00001d017880	0
Zm00001d017881	0
Zm00001d017882	0
Zm00001d017883	0
Zm00001d017887	0
Zm00001d017890	0
Zm00001d017894	0
Zm00001d017895	0
Zm00001d017900	0
Zm00001d017905	0
Zm00001d017908	0
Zm00001d017914	0
Zm00001d017915	0
Zm00001d017920	0
Zm00001d017925	0
Zm00001d017930	0
Zm00001d017937	0
Zm00001d017945	0
Zm00001d017946	0
Zm00001d017951	0
Zm00001d017952	0
Zm00001d017953	0
Zm00001d017956	0
Zm00001d017957	0
Zm00001d017958	0
Zm00001d017959	0
Zm00001d017960	0
Zm00001d017961	0
Zm00001d017966	0
Zm00001d017967	0
Zm00001d017968	0
Zm00001d017977	0
Zm00001d017979	0
Zm00001d017984	0
Zm00001d017985	0
Zm00001d017987	0
Zm00001d017997	0
Zm00001d017998	0
Zm00001d018001	0
Zm00001d018004	0
Zm00001d018005	0
Zm00001d018017	0
Zm00001d018025	0
Zm00001d018031	0
Zm00001d018032	0
Zm00001d018040	0
Zm00001d018043	0
Zm00001d018057	0
Zm00001d018060	0
Zm00001d018061	0
Zm00001d018070	0
Zm00001d018072	0
Zm00001d018074	0
Zm00001d018076	0
Zm00001d018081	0
Zm00001d018085	0
Zm00001d018090	0
Zm00001d018096	0
Zm00001d018098	0
Zm00001d018099	0
Zm00001d018103	0
Zm00001d018111	0
Zm00001d018112	0
Zm00001d018113	0
Zm00001d018119	0
Zm00001d018122	0
Zm00001d018126	0
Zm00001d018127	0
Zm00001d018141	0
Zm00001d018144	0
Zm00001d018145	0
Zm00001d018146	0
Zm00001d018147	0
Zm00001d018148	0
Zm00001d018149	0
Zm00001d018155	0
Zm00001d018156	0
Zm00001d018161	0
Zm00001d018177	0
Zm00001d018178	0
Zm00001d018179	0
Zm00001d018180	0
Zm00001d018194	0
Zm00001d018197	0
Zm00001d018199	0
Zm00001d018204	0
Zm00001d018214	0
Zm00001d018243	0
Zm00001d018255	0
Zm00001d018258	0
Zm00001d018259	0
Zm00001d018277	0
Zm00001d018278	0
Zm00001d018280	0
Zm00001d018282	0
Zm00001d018286	0
Zm00001d018287	0
Zm00001d018295	0
Zm00001d018297	0
Zm00001d018298	0
Zm00001d018309	0
Zm00001d018316	0
Zm00001d018318	0
Zm00001d018325	0
Zm00001d018326	0
Zm00001d018328	0
Zm00001d018333	0
Zm00001d018334	0
Zm00001d018336	0
Zm00001d018337	0
Zm00001d018339	0
Zm00001d018341	0
Zm00001d018342	0
Zm00001d018344	0
Zm00001d018349	0
Zm00001d018350	0
Zm00001d018356	0
Zm00001d018359	0
Zm00001d018360	0
Zm00001d018362	0
Zm00001d018363	0
Zm00001d018364	0
Zm00001d018365	0
Zm00001d018366	0
Zm00001d018370	0
Zm00001d018371	0
Zm00001d018377	0
Zm00001d018380	0
Zm00001d018382	0
Zm00001d018383	0
Zm00001d018384	0
Zm00001d018386	0
Zm00001d018391	0
Zm00001d018392	0
Zm00001d018393	0
Zm00001d018394	0
Zm00001d018399	0
Zm00001d018401	0
Zm00001d018405	0
Zm00001d018406	0
Zm00001d018407	0
Zm00001d018409	0
Zm00001d018410	0
Zm00001d018411	0
Zm00001d018413	0
Zm00001d018414	0
Zm00001d018415	0
Zm00001d018416	0
Zm00001d018421	0
Zm00001d018423	0
Zm00001d018428	0
Zm00001d018432	0
Zm00001d018435	0
Zm00001d018438	0
Zm00001d018439	0
Zm00001d018440	0
Zm00001d018443	0
Zm00001d018444	0
Zm00001d018447	0
Zm00001d018450	0
Zm00001d018452	0
Zm00001d018454	0
Zm00001d018455	0
Zm00001d018460	0
Zm00001d018464	0
Zm00001d018466	0
Zm00001d018468	0
Zm00001d018469	0
Zm00001d018471	0
Zm00001d018472	0
Zm00001d018478	0
Zm00001d018479	0
Zm00001d018481	0
Zm00001d018482	0
Zm00001d018487	0
Zm00001d018488	0
Zm00001d018489	0
Zm00001d018491	0
Zm00001d018496	0
Zm00001d018499	0
Zm00001d018504	0
Zm00001d018506	0
Zm00001d018507	0
Zm00001d018511	0
Zm00001d018512	0
Zm00001d018515	0
Zm00001d018516	0
Zm00001d018517	0
Zm00001d018522	0
Zm00001d018523	0
Zm00001d018524	0
Zm00001d018525	0
Zm00001d018526	0
Zm00001d018527	0
Zm00001d018531	0
Zm00001d018533	0
Zm00001d018535	0
Zm00001d018542	0
Zm00001d018554	0
Zm00001d018555	0
Zm00001d018557	0
Zm00001d018560	0
Zm00001d018562	0
Zm00001d018565	0
Zm00001d018567	0
Zm00001d018573	0
Zm00001d018574	0
Zm00001d018595	0
Zm00001d018596	0
Zm00001d018610	0
Zm00001d018613	0
Zm00001d018614	0
Zm00001d018616	0
Zm00001d018626	0
Zm00001d018629	0
Zm00001d018630	0
Zm00001d018631	0
Zm00001d018632	0
Zm00001d018634	0
Zm00001d018636	0
Zm00001d018637	0
Zm00001d018638	0
Zm00001d018639	0
Zm00001d018641	0
Zm00001d018642	0
Zm00001d018652	0
Zm00001d018653	0
Zm00001d018657	0
Zm00001d018664	0
Zm00001d018665	0
Zm00001d018669	0
Zm00001d018693	0
Zm00001d018694	0
Zm00001d018696	0
Zm00001d018698	0
Zm00001d018718	0
Zm00001d018724	0
Zm00001d018730	0
Zm00001d018732	0
Zm00001d018749	0
Zm00001d018752	0
Zm00001d018754	0
Zm00001d018755	0
Zm00001d018758	0
Zm00001d018770	0
Zm00001d018781	0
Zm00001d018787	0
Zm00001d018789	0
Zm00001d018790	0
Zm00001d018791	0
Zm00001d018792	0
Zm00001d018794	0
Zm00001d018795	0
Zm00001d018798	0
Zm00001d018799	0
Zm00001d018820	0
Zm00001d018821	0
Zm00001d018822	0
Zm00001d018825	0
Zm00001d018826	0
Zm00001d018828	0
Zm00001d018831	0
Zm00001d018842	0
Zm00001d018857	0
Zm00001d018859	0
Zm00001d018864	0
Zm00001d018867	0
Zm00001d018868	0
Zm00001d018869	0
Zm00001d018870	0
Zm00001d018872	0
Zm00001d018873	0
Zm00001d018882	0
Zm00001d018883	0
Zm00001d018884	0
Zm00001d018901	0
Zm00001d018902	0
Zm00001d018903	0
Zm00001d018904	0
Zm00001d018906	0
Zm00001d018907	0
Zm00001d018911	0
Zm00001d018912	0
Zm00001d018916	0
Zm00001d018927	0
Zm00001d018929	0
Zm00001d018937	0
Zm00001d018938	0
Zm00001d018943	0
Zm00001d018944	0
Zm00001d018946	0
Zm00001d018947	0
Zm00001d018957	0
Zm00001d018959	0
Zm00001d018961	0
Zm00001d018965	0
Zm00001d018966	0
Zm00001d018967	0
Zm00001d018969	0
Zm00001d018971	0
Zm00001d018973	0
Zm00001d018976	0
Zm00001d018977	0
Zm00001d018981	0
Zm00001d018983	0
Zm00001d018986	0
Zm00001d018988	0
Zm00001d018995	0
Zm00001d019002	0
Zm00001d019034	0
Zm00001d019039	0
Zm00001d019040	0
Zm00001d019041	0
Zm00001d019045	0
Zm00001d019048	0
Zm00001d019049	0
Zm00001d019054	0
Zm00001d019059	0
Zm00001d019106	0
Zm00001d019216	0
Zm00001d019279	0
Zm00001d019283	0
Zm00001d019724	0
Zm00001d019978	0
Zm00001d019981	0
Zm00001d019983	0
Zm00001d019988	0
Zm00001d020014	0
Zm00001d020019	0
Zm00001d020040	0
Zm00001d020043	0
Zm00001d020046	0
Zm00001d020051	0
Zm00001d020052	0
Zm00001d020057	0
Zm00001d020063	0
Zm00001d020087	0
Zm00001d020097	0
Zm00001d020100	0
Zm00001d020108	0
Zm00001d020110	0
Zm00001d020117	0
Zm00001d020118	0
Zm00001d020129	0
Zm00001d020133	0
Zm00001d020134	0
Zm00001d020137	0
Zm00001d020139	0
Zm00001d020147	0
Zm00001d020152	0
Zm00001d020157	0
Zm00001d020170	0
Zm00001d020172	0
Zm00001d020175	0
Zm00001d020178	0
Zm00001d020180	0
Zm00001d020182	0
Zm00001d020183	0
Zm00001d020188	0
Zm00001d020201	0
Zm00001d020208	0
Zm00001d020213	0
Zm00001d020214	0
Zm00001d020219	0
Zm00001d020224	0
Zm00001d020227	0
Zm00001d020233	0
Zm00001d020234	0
Zm00001d020236	0
Zm00001d020237	0
Zm00001d020242	0
Zm00001d020256	0
Zm00001d020267	0
Zm00001d020272	0
Zm00001d020283	0
Zm00001d020297	0
Zm00001d020303	0
Zm00001d020309	0
Zm00001d020310	0
Zm00001d020315	0
Zm00001d020317	0
Zm00001d020339	0
Zm00001d020343	0
Zm00001d020344	0
Zm00001d020345	0
Zm00001d020348	0
Zm00001d020357	0
Zm00001d020359	0
Zm00001d020365	0
Zm00001d020371	0
Zm00001d020374	0
Zm00001d020381	0
Zm00001d020396	0
Zm00001d020399	0
Zm00001d020409	0
Zm00001d020411	0
Zm00001d020412	0
Zm00001d020414	0
Zm00001d020417	0
Zm00001d020426	0
Zm00001d020429	0
Zm00001d020432	0
Zm00001d020444	0
Zm00001d020454	0
Zm00001d020461	0
Zm00001d020463	0
Zm00001d020470	0
Zm00001d020476	0
Zm00001d020485	0
Zm00001d020486	0
Zm00001d020487	0
Zm00001d020496	0
Zm00001d020497	0
Zm00001d020506	0
Zm00001d020510	0
Zm00001d020511	0
Zm00001d020524	0
Zm00001d020530	0
Zm00001d020537	0
Zm00001d020538	0
Zm00001d020541	0
Zm00001d020544	0
Zm00001d020549	0
Zm00001d020550	0
Zm00001d020552	0
Zm00001d020555	0
Zm00001d020556	0
Zm00001d020571	0
Zm00001d020572	0
Zm00001d020584	0
Zm00001d020585	0
Zm00001d020592	0
Zm00001d020593	0
Zm00001d020595	0
Zm00001d020602	0
Zm00001d020607	0
Zm00001d020609	0
Zm00001d020612	0
Zm00001d020614	0
Zm00001d020615	0
Zm00001d020618	0
Zm00001d020636	0
Zm00001d020639	0
Zm00001d020641	0
Zm00001d020642	0
Zm00001d020643	0
Zm00001d020647	0
Zm00001d020650	0
Zm00001d020669	0
Zm00001d020670	0
Zm00001d020675	0
Zm00001d020679	0
Zm00001d020681	0
Zm00001d020684	0
Zm00001d020685	0
Zm00001d020687	0
Zm00001d020691	0
Zm00001d020706	0
Zm00001d020708	0
Zm00001d020711	0
Zm00001d020714	0
Zm00001d020717	0
Zm00001d020725	0
Zm00001d020727	0
Zm00001d020736	0
Zm00001d020737	0
Zm00001d020740	0
Zm00001d020741	0
Zm00001d020752	0
Zm00001d020764	0
Zm00001d020765	0
Zm00001d020770	0
Zm00001d020771	0
Zm00001d020773	0
Zm00001d020776	0
Zm00001d020794	0
Zm00001d020799	0
Zm00001d020804	0
Zm00001d020807	0
Zm00001d020808	0
Zm00001d020810	0
Zm00001d020821	0
Zm00001d020823	0
Zm00001d020827	0
Zm00001d020828	0
Zm00001d020835	0
Zm00001d020853	0
Zm00001d020858	0
Zm00001d020867	0
Zm00001d020869	0
Zm00001d020874	0
Zm00001d020898	0
Zm00001d020903	0
Zm00001d020908	0
Zm00001d020910	0
Zm00001d020926	0
Zm00001d020929	0
Zm00001d020947	0
Zm00001d020948	0
Zm00001d020951	0
Zm00001d020954	0
Zm00001d020963	0
Zm00001d020965	0
Zm00001d020969	0
Zm00001d020971	0
Zm00001d020973	0
Zm00001d020974	0
Zm00001d020975	0
Zm00001d020984	0
Zm00001d020986	0
Zm00001d021000	0
Zm00001d021018	0
Zm00001d021019	0
Zm00001d021031	0
Zm00001d021032	0
Zm00001d021050	0
Zm00001d021051	0
Zm00001d021057	0
Zm00001d021060	0
Zm00001d021061	0
Zm00001d021070	0
Zm00001d021071	0
Zm00001d021072	0
Zm00001d021073	0
Zm00001d021087	0
Zm00001d021089	0
Zm00001d021090	0
Zm00001d021119	0
Zm00001d021120	0
Zm00001d021122	0
Zm00001d021126	0
Zm00001d021127	0
Zm00001d021128	0
Zm00001d021131	0
Zm00001d021132	0
Zm00001d021136	0
Zm00001d021137	0
Zm00001d021142	0
Zm00001d021145	0
Zm00001d021147	0
Zm00001d021160	0
Zm00001d021162	0
Zm00001d021169	0
Zm00001d021170	0
Zm00001d021180	0
Zm00001d021181	0
Zm00001d021188	0
Zm00001d021189	0
Zm00001d021195	0
Zm00001d021196	0
Zm00001d021197	0
Zm00001d021199	0
Zm00001d021201	0
Zm00001d021203	0
Zm00001d021221	0
Zm00001d021224	0
Zm00001d021225	0
Zm00001d021227	0
Zm00001d021231	0
Zm00001d021236	0
Zm00001d021240	0
Zm00001d021246	0
Zm00001d021248	0
Zm00001d021249	0
Zm00001d021250	0
Zm00001d021268	0
Zm00001d021282	0
Zm00001d021287	0
Zm00001d021288	0
Zm00001d021289	0
Zm00001d021291	0
Zm00001d021299	0
Zm00001d021300	0
Zm00001d021301	0
Zm00001d021303	0
Zm00001d021304	0
Zm00001d021305	0
Zm00001d021332	0
Zm00001d021335	0
Zm00001d021336	0
Zm00001d021338	0
Zm00001d021342	0
Zm00001d021368	0
Zm00001d021371	0
Zm00001d021372	0
Zm00001d021375	0
Zm00001d021379	0
Zm00001d021384	0
Zm00001d021385	0
Zm00001d021386	0
Zm00001d021387	0
Zm00001d021388	0
Zm00001d021396	0
Zm00001d021413	0
Zm00001d021417	0
Zm00001d021418	0
Zm00001d021420	0
Zm00001d021421	0
Zm00001d021426	0
Zm00001d021430	0
Zm00001d021433	0
Zm00001d021436	0
Zm00001d021438	0
Zm00001d021445	0
Zm00001d021446	0
Zm00001d021452	0
Zm00001d021464	0
Zm00001d021465	0
Zm00001d021467	0
Zm00001d021473	0
Zm00001d021477	0
Zm00001d021480	0
Zm00001d021486	0
Zm00001d021494	0
Zm00001d021498	0
Zm00001d021516	0
Zm00001d021517	0
Zm00001d021519	0
Zm00001d021520	0
Zm00001d021609	0
Zm00001d021613	0
Zm00001d021614	0
Zm00001d021615	0
Zm00001d021617	0
Zm00001d021623	0
Zm00001d021624	0
Zm00001d021626	0
Zm00001d021627	0
Zm00001d021629	0
Zm00001d021633	0
Zm00001d021646	0
Zm00001d021652	0
Zm00001d021653	0
Zm00001d021654	0
Zm00001d021655	0
Zm00001d021662	0
Zm00001d021667	0
Zm00001d021668	0
Zm00001d021669	0
Zm00001d021672	0
Zm00001d021673	0
Zm00001d021675	0
Zm00001d021676	0
Zm00001d021684	0
Zm00001d021686	0
Zm00001d021689	0
Zm00001d021690	0
Zm00001d021696	0
Zm00001d021701	0
Zm00001d021710	0
Zm00001d021729	0
Zm00001d021730	0
Zm00001d021731	0
Zm00001d021758	0
Zm00001d021762	0
Zm00001d021764	0
Zm00001d021774	0
Zm00001d021777	0
Zm00001d021778	0
Zm00001d021781	0
Zm00001d021785	0
Zm00001d021787	0
Zm00001d021788	0
Zm00001d021790	0
Zm00001d021799	0
Zm00001d021802	0
Zm00001d021805	0
Zm00001d021806	0
Zm00001d021810	0
Zm00001d021815	0
Zm00001d021817	0
Zm00001d021818	0
Zm00001d021821	0
Zm00001d021823	0
Zm00001d021824	0
Zm00001d021826	0
Zm00001d021831	0
Zm00001d021834	0
Zm00001d021835	0
Zm00001d021836	0
Zm00001d021838	0
Zm00001d021839	0
Zm00001d021843	0
Zm00001d021845	0
Zm00001d021858	0
Zm00001d021861	0
Zm00001d021869	0
Zm00001d021871	0
Zm00001d021873	0
Zm00001d021875	0
Zm00001d021877	0
Zm00001d021879	0
Zm00001d021881	0
Zm00001d021890	0
Zm00001d021893	0
Zm00001d021898	0
Zm00001d021900	0
Zm00001d021902	0
Zm00001d021903	0
Zm00001d021904	0
Zm00001d021927	0
Zm00001d021930	0
Zm00001d021931	0
Zm00001d021932	0
Zm00001d021936	0
Zm00001d021943	0
Zm00001d021946	0
Zm00001d021947	0
Zm00001d021948	0
Zm00001d021949	0
Zm00001d021950	0
Zm00001d021951	0
Zm00001d021952	0
Zm00001d021954	0
Zm00001d021955	0
Zm00001d021956	0
Zm00001d021958	0
Zm00001d021960	0
Zm00001d021961	0
Zm00001d021966	0
Zm00001d021968	0
Zm00001d021971	0
Zm00001d021972	0
Zm00001d021976	0
Zm00001d021978	0
Zm00001d021985	0
Zm00001d021995	0
Zm00001d021999	0
Zm00001d022005	0
Zm00001d022006	0
Zm00001d022010	0
Zm00001d022016	0
Zm00001d022017	0
Zm00001d022025	0
Zm00001d022028	0
Zm00001d022031	0
Zm00001d022040	0
Zm00001d022041	0
Zm00001d022042	0
Zm00001d022043	0
Zm00001d022045	0
Zm00001d022046	0
Zm00001d022048	0
Zm00001d022049	0
Zm00001d022050	0
Zm00001d022058	0
Zm00001d022059	0
Zm00001d022060	0
Zm00001d022062	0
Zm00001d022063	0
Zm00001d022065	0
Zm00001d022069	0
Zm00001d022078	0
Zm00001d022081	0
Zm00001d022083	0
Zm00001d022085	0
Zm00001d022096	0
Zm00001d022102	0
Zm00001d022104	0
Zm00001d022108	0
Zm00001d022110	0
Zm00001d022111	0
Zm00001d022112	0
Zm00001d022113	0
Zm00001d022114	0
Zm00001d022115	0
Zm00001d022124	0
Zm00001d022125	0
Zm00001d022126	0
Zm00001d022130	0
Zm00001d022132	0
Zm00001d022134	0
Zm00001d022139	0
Zm00001d022141	0
Zm00001d022142	0
Zm00001d022144	0
Zm00001d022148	0
Zm00001d022152	0
Zm00001d022155	0
Zm00001d022160	0
Zm00001d022161	0
Zm00001d022164	0
Zm00001d022168	0
Zm00001d022169	0
Zm00001d022175	0
Zm00001d022176	0
Zm00001d022177	0
Zm00001d022179	0
Zm00001d022181	0
Zm00001d022182	0
Zm00001d022184	0
Zm00001d022189	0
Zm00001d022190	0
Zm00001d022199	0
Zm00001d022201	0
Zm00001d022202	0
Zm00001d022212	0
Zm00001d022227	0
Zm00001d022228	0
Zm00001d022234	0
Zm00001d022236	0
Zm00001d022238	0
Zm00001d022239	0
Zm00001d022240	0
Zm00001d022243	0
Zm00001d022244	0
Zm00001d022251	0
Zm00001d022252	0
Zm00001d022257	0
Zm00001d022258	0
Zm00001d022341	0
Zm00001d022343	0
Zm00001d022352	0
Zm00001d022353	0
Zm00001d022354	0
Zm00001d022369	0
Zm00001d022371	0
Zm00001d022373	0
Zm00001d022378	0
Zm00001d022396	0
Zm00001d022400	0
Zm00001d022405	0
Zm00001d022406	0
Zm00001d022407	0
Zm00001d022414	0
Zm00001d022417	0
Zm00001d022418	0
Zm00001d022425	0
Zm00001d022427	0
Zm00001d022432	0
Zm00001d022433	0
Zm00001d022435	0
Zm00001d022438	0
Zm00001d022440	0
Zm00001d022442	0
Zm00001d022445	0
Zm00001d022449	0
Zm00001d022450	0
Zm00001d022451	0
Zm00001d022489	0
Zm00001d022490	0
Zm00001d022491	0
Zm00001d022492	0
Zm00001d022493	0
Zm00001d022498	0
Zm00001d022499	0
Zm00001d022502	0
Zm00001d022504	0
Zm00001d022505	0
Zm00001d022510	0
Zm00001d022513	0
Zm00001d022525	0
Zm00001d022534	0
Zm00001d022536	0
Zm00001d022537	0
Zm00001d022541	0
Zm00001d022544	0
Zm00001d022545	0
Zm00001d022546	0
Zm00001d022558	0
Zm00001d022561	0
Zm00001d022563	0
Zm00001d022564	0
Zm00001d022565	0
Zm00001d022569	0
Zm00001d022573	0
Zm00001d022574	0
Zm00001d022581	0
Zm00001d022582	0
Zm00001d022584	0
Zm00001d022587	0
Zm00001d022594	0
Zm00001d022595	0
Zm00001d022599	0
Zm00001d022600	0
Zm00001d022602	0
Zm00001d022603	0
Zm00001d022604	0
Zm00001d022614	0
Zm00001d022615	0
Zm00001d022616	0
Zm00001d022619	0
Zm00001d022621	0
Zm00001d022622	0
Zm00001d022631	0
Zm00001d023208	0
Zm00001d023217	0
Zm00001d023218	0
Zm00001d023238	0
Zm00001d023239	0
Zm00001d023241	0
Zm00001d023242	0
Zm00001d023243	0
Zm00001d023249	0
Zm00001d023258	0
Zm00001d023259	0
Zm00001d023260	0
Zm00001d023262	0
Zm00001d023264	0
Zm00001d023265	0
Zm00001d023267	0
Zm00001d023271	0
Zm00001d023272	0
Zm00001d023277	0
Zm00001d023278	0
Zm00001d023291	0
Zm00001d023303	0
Zm00001d023304	0
Zm00001d023421	0
Zm00001d023423	0
Zm00001d023425	0
Zm00001d023426	0
Zm00001d023429	0
Zm00001d023430	0
Zm00001d023434	0
Zm00001d023437	0
Zm00001d023439	0
Zm00001d023445	0
Zm00001d023452	0
Zm00001d023455	0
Zm00001d023462	0
Zm00001d023465	0
Zm00001d023468	0
Zm00001d023495	0
Zm00001d023520	0
Zm00001d023523	0
Zm00001d023537	0
Zm00001d023538	0
Zm00001d023542	0
Zm00001d023543	0
Zm00001d023544	0
Zm00001d023552	0
Zm00001d023557	0
Zm00001d023558	0
Zm00001d023564	0
Zm00001d023570	0
Zm00001d023576	0
Zm00001d023577	0
Zm00001d023578	0
Zm00001d023579	0
Zm00001d023580	0
Zm00001d023582	0
Zm00001d023583	0
Zm00001d023587	0
Zm00001d023590	0
Zm00001d023593	0
Zm00001d023620	0
Zm00001d023625	0
Zm00001d023634	0
Zm00001d023635	0
Zm00001d023636	0
Zm00001d023640	0
Zm00001d023646	0
Zm00001d023650	0
Zm00001d023652	0
Zm00001d023655	0
Zm00001d023658	0
Zm00001d023664	0
Zm00001d023669	0
Zm00001d023671	0
Zm00001d023724	0
Zm00001d023795	0
Zm00001d024053	0
Zm00001d024262	0
Zm00001d024342	0
Zm00001d024466	0
Zm00001d024509	0
Zm00001d024519	0
Zm00001d024521	0
Zm00001d024522	0
Zm00001d024523	0
Zm00001d024525	0
Zm00001d024531	0
Zm00001d024679	0
Zm00001d024713	0
Zm00001d024734	0
Zm00001d024808	0
Zm00001d024933	0
Zm00001d025018	0
Zm00001d025235	0
Zm00001d025305	0
Zm00001d025323	0
Zm00001d025751	0
Zm00001d025773	0
Zm00001d025777	0
Zm00001d025817	0
Zm00001d025853	0
Zm00001d025914	0
Zm00001d025917	0
Zm00001d025920	0
Zm00001d025931	0
Zm00001d025981	0
Zm00001d026158	0
Zm00001d026165	0
Zm00001d026176	0
Zm00001d026182	0
Zm00001d026187	0
Zm00001d026190	0
Zm00001d026191	0
Zm00001d026192	0
Zm00001d026193	0
Zm00001d026194	0
Zm00001d026195	0
Zm00001d026199	0
Zm00001d026239	0
Zm00001d026240	0
Zm00001d026243	0
Zm00001d026244	0
Zm00001d026246	0
Zm00001d026252	0
Zm00001d026254	0
Zm00001d026257	0
Zm00001d026258	0
Zm00001d026260	0
Zm00001d026261	0
Zm00001d026263	0
Zm00001d026265	0
Zm00001d026270	0
Zm00001d026271	0
Zm00001d026278	0
Zm00001d026280	0
Zm00001d026283	0
Zm00001d026284	0
Zm00001d026285	0
Zm00001d026286	0
Zm00001d026287	0
Zm00001d026288	0
Zm00001d026289	0
Zm00001d026291	0
Zm00001d026293	0
Zm00001d026296	0
Zm00001d026298	0
Zm00001d026300	0
Zm00001d026305	0
Zm00001d026307	0
Zm00001d026312	0
Zm00001d026313	0
Zm00001d026321	0
Zm00001d026322	0
Zm00001d026326	0
Zm00001d026331	0
Zm00001d026333	0
Zm00001d026334	0
Zm00001d026335	0
Zm00001d026337	0
Zm00001d026351	0
Zm00001d026359	0
Zm00001d026361	0
Zm00001d026362	0
Zm00001d026363	0
Zm00001d026367	0
Zm00001d026368	0
Zm00001d026374	0
Zm00001d026381	0
Zm00001d026391	0
Zm00001d026392	0
Zm00001d026394	0
Zm00001d026396	0
Zm00001d026397	0
Zm00001d026421	0
Zm00001d026426	0
Zm00001d026429	0
Zm00001d026439	0
Zm00001d026442	0
Zm00001d026445	0
Zm00001d026451	0
Zm00001d026452	0
Zm00001d026460	0
Zm00001d026465	0
Zm00001d026475	0
Zm00001d026477	0
Zm00001d026478	0
Zm00001d026479	0
Zm00001d026483	0
Zm00001d026485	0
Zm00001d026487	0
Zm00001d026489	0
Zm00001d026490	0
Zm00001d026495	0
Zm00001d026501	0
Zm00001d026511	0
Zm00001d026514	0
Zm00001d026516	0
Zm00001d026517	0
Zm00001d026518	0
Zm00001d026531	0
Zm00001d026532	0
Zm00001d026535	0
Zm00001d026536	0
Zm00001d026541	0
Zm00001d026543	0
Zm00001d026547	0
Zm00001d026548	0
Zm00001d026549	0
Zm00001d026551	0
Zm00001d026555	0
Zm00001d026556	0
Zm00001d026557	0
Zm00001d026559	0
Zm00001d026573	0
Zm00001d026575	0
Zm00001d026577	0
Zm00001d026578	0
Zm00001d026584	0
Zm00001d026585	0
Zm00001d026586	0
Zm00001d026587	0
Zm00001d026588	0
Zm00001d026589	0
Zm00001d026590	0
Zm00001d026591	0
Zm00001d026600	0
Zm00001d026607	0
Zm00001d026608	0
Zm00001d026609	0
Zm00001d026612	0
Zm00001d026621	0
Zm00001d026625	0
Zm00001d026629	0
Zm00001d026630	0
Zm00001d026632	0
Zm00001d026634	0
Zm00001d026649	0
Zm00001d026652	0
Zm00001d026653	0
Zm00001d026654	0
Zm00001d026662	0
Zm00001d026664	0
Zm00001d026665	0
Zm00001d026668	0
Zm00001d026669	0
Zm00001d026670	0
Zm00001d026671	0
Zm00001d026672	0
Zm00001d026676	0
Zm00001d026677	0
Zm00001d026678	0
Zm00001d026680	0
Zm00001d026685	0
Zm00001d026690	0
Zm00001d026691	0
Zm00001d026702	0
Zm00001d027239	0
Zm00001d027242	0
Zm00001d027257	0
Zm00001d027258	0
Zm00001d027259	0
Zm00001d027265	0
Zm00001d027266	0
Zm00001d027267	0
Zm00001d027276	0
Zm00001d027278	0
Zm00001d027283	0
Zm00001d027290	0
Zm00001d027314	0
Zm00001d027317	0
Zm00001d027318	0
Zm00001d027321	0
Zm00001d027323	0
Zm00001d027324	0
Zm00001d027325	0
Zm00001d027326	0
Zm00001d027329	0
Zm00001d027332	0
Zm00001d027335	0
Zm00001d027337	0
Zm00001d027338	0
Zm00001d027339	0
Zm00001d027340	0
Zm00001d027342	0
Zm00001d027343	0
Zm00001d027344	0
Zm00001d027345	0
Zm00001d027346	0
Zm00001d027347	0
Zm00001d027348	0
Zm00001d027349	0
Zm00001d027351	0
Zm00001d027354	0
Zm00001d027355	0
Zm00001d027359	0
Zm00001d027362	0
