gid	prop.p	prop.h	reg
Zm00001d053313	0.5435731525702254	0.6539589442815249	cis+trans
Zm00001d053448	0.623076923076923	0.6029411764705883	cis
Zm00001d053553	0.5548699449401937	0.5288788221970555	cis+trans
Zm00001d053563	0.5357787131689716	0.6673189823874756	cis+trans
Zm00001d053580	0.5474299634591961	0.6010230179028133	cis+trans
Zm00001d053642	0.6800091100609236	0.5887185104052574	cis+trans
Zm00001d053671	0.5729773262297114	0.7054794520547945	cis+trans
Zm00001d053687	0.5456871345029239	0.5876288659793814	cis
Zm00001d053727	0.5893710923133505	0.35759096612296115	cis+trans
Zm00001d053746	0.3587717723110074	0.6948717948717948	cis+trans
Zm00001d053835	0.7940729483282675	0.6397849462365591	cis+trans
Zm00001d053872	0.4906241253848307	0.5254154447702835	cis+trans
Zm00001d053886	0.3823753620978808	0.579849946409432	cis+trans
Zm00001d053909	0.49062792877225875	0.378698224852071	unexpected
Zm00001d053930	0.5287254728654764	0.4961389961389961	trans
Zm00001d053963	0.558939993908011	0.5508021390374331	cis
Zm00001d053976	0.43164871582435793	0.5687203791469194	cis+trans
Zm00001d053987	0.5128829637225997	0.6409001956947162	cis+trans
Zm00001d054002	0.5545897079276774	0.6705426356589147	cis+trans
Zm00001d054014	0.5546058879392213	0.4038461538461538	trans
Zm00001d054038	0.5337069111903548	0.5402298850574713	cis
Zm00001d054069	0.4157814871016692	0.5601374570446735	cis+trans
Zm00001d054084	0.5481302347528607	0.4974619289340102	trans
Zm00001d001780	0.5056875546880258	0.5981554677206852	unexpected
Zm00001d001803	0.5798704000951193	0.5593824228028503	cis
Zm00001d001825	0.3582912988650694	0.6919642857142858	cis+trans
Zm00001d001847	0.5996089506843363	0.5835411471321696	cis
Zm00001d001864	0.6845781837721655	0.6774193548387096	cis
Zm00001d002149	0.5232480235830095	0.7735849056603774	cis+trans
Zm00001d002339	0.5909929998355052	0.479715148899439	cis+trans
Zm00001d002366	0.4032311342001742	0.5391304347826087	cis+trans
Zm00001d002485	0.4871887051441271	0.8483341621084038	cis+trans
Zm00001d002713	0.336996336996337	0.41474654377880177	cis+trans
Zm00001d002739	0.5927089175546831	0.6415816326530612	cis+trans
Zm00001d002812	0.552757793764988	0.5798319327731092	cis
Zm00001d002854	0.5815350996995357	0.6385542168674699	cis+trans
Zm00001d002919	0.5832906857727738	0.5590062111801242	cis
Zm00001d002953	0.599124613800206	0.5811051693404635	cis
Zm00001d002980	0.6053240740740741	0.6921348314606741	cis+trans
Zm00001d003031	0.5031758779294736	0.5410708347189891	unexpected
Zm00001d003058	0.4375451263537906	0.2853470437017995	cis+trans
Zm00001d003116	0.6865369649805447	0.6377777777777778	cis+trans
Zm00001d003159	0.5652737532408114	0.6124698587667929	cis+trans
Zm00001d003198	0.5314884068810771	0.5976331360946746	cis+trans
Zm00001d003246	0.4499415660303856	0.5961538461538461	cis+trans
Zm00001d003262	0.6837813349441257	0.6578947368421053	cis
Zm00001d003302	0.5436334787782626	0.5121951219512194	trans
Zm00001d003352	0.5206845438620131	0.5192307692307692	cis
Zm00001d003394	0.5222431077694235	0.5141242937853108	cis
Zm00001d003426	0.6102819237147595	0.5275080906148868	trans
Zm00001d003460	0.515813299076283	0.4934687953555878	trans
Zm00001d003502	0.7418755803156917	0.547683923705722	cis+trans
Zm00001d003538	0.36257710760795064	0.639344262295082	cis+trans
Zm00001d003616	0.6902286902286903	0.501466275659824	trans
Zm00001d003652	0.6007851169141492	0.5776614310645724	cis
Zm00001d003669	0.42010841507485797	0.3970944309927361	cis
Zm00001d003680	0.5622713535867664	0.6779116465863453	cis+trans
Zm00001d003729	0.5426383571179951	0.4852941176470589	trans
Zm00001d003807	0.6604179471419791	0.6446540880503144	cis
Zm00001d003840	0.35544719620171955	0.5352622061482821	cis+trans
Zm00001d003878	0.513702658198071	0.5278046421663444	cis+trans
Zm00001d003905	0.532964499769479	0.545774647887324	cis
Zm00001d003984	0.539315324953196	0.352	cis+trans
Zm00001d004091	0.54975773387998506	0.48979591836734687	trans
Zm00001d004152	0.5173053152039555	0.5891891891891892	cis+trans
Zm00001d004193	0.508240197007009	0.37579617834394913	cis+trans
Zm00001d004401	0.2316609015907132	0.561482369393667	cis+trans
Zm00001d004473	0.6403381706128685	0.4204545454545454	cis+trans
Zm00001d004543	0.5439225853129145	0.49548616249815014	trans
Zm00001d004586	0.48935163274964505	0.4230769230769231	unexpected
Zm00001d004807	0.687737924772116	0.6179372197309417	cis+trans
Zm00001d004896	0.5158752070679182	0.5294117647058824	cis
Zm00001d004934	0.5597572362278245	0.5	trans
Zm00001d004982	0.5298245614035088	0.5784543325526933	cis+trans
Zm00001d005015	0.3539435248296008	0.3941605839416058	cis
Zm00001d005036	0.4291092337335112	0.6032890290605992	cis+trans
Zm00001d005089	0.5042844901456727	0.32186732186732187	unexpected
Zm00001d005137	0.4830854588888033	0.43243243243243246	cis
Zm00001d005199	0.353360173428306	0.34394904458598724	cis
Zm00001d005248	0.5071774824081313	0.5195369030390738	cis
Zm00001d005334	0.6642409628178354	0.3430018416206262	cis+trans
Zm00001d005395	0.5244828099419556	0.49752475247524747	trans
Zm00001d005451	0.4111257346843111	0.4905422446406053	trans
Zm00001d005485	0.5019621976613807	0.3842105263157895	unexpected
Zm00001d005516	0.5382072005878031	0.36470588235294116	cis+trans
Zm00001d005573	0.5151630022744503	0.4402035623409669	cis+trans
Zm00001d005627	0.5081429603690735	0.5710691823899371	cis+trans
Zm00001d005657	0.5002516356316055	0.5942028985507246	unexpected
Zm00001d005699	0.5094920472036941	0.7142857142857143	unexpected
Zm00001d005750	0.4657162253903598	0.7142857142857143	cis+trans
Zm00001d005783	0.42460129480498976	0.6567164179104478	cis+trans
Zm00001d005813	0.7228235639064676	0.7535515750463249	cis+trans
Zm00001d005848	0.5163305879011645	0.5477386934673366	cis
Zm00001d005884	0.612850846671306	0.6059322033898306	cis
Zm00001d005925	0.5866231367326775	0.6235632183908045	cis
Zm00001d005971	0.07134040977536411	0.16891891891891891	cis+trans
Zm00001d006010	0.642005218039508	0.7546468401486989	cis+trans
Zm00001d006070	0.5094235033259423	0.47584973166368516	conserved
Zm00001d006094	0.5483466805389682	0.5439624853458382	cis
Zm00001d006119	0.5615091310455549	0.859504132231405	cis+trans
Zm00001d006133	0.30962343096234307	0.416	cis+trans
Zm00001d006167	0.51892438674871455	0.4610091743119267	cis+trans
Zm00001d006194	0.6209777227722773	0.533112582781457	trans
Zm00001d006221	0.4928879135170284	0.6405867970660147	cis+trans
Zm00001d006287	0.75813097866078	0.6860956912503304	cis+trans
Zm00001d006328	0.5760123135211934	0.5851966075558982	cis
Zm00001d006347	0.3894712590715355	0.4918032786885246	trans
Zm00001d006370	0.5122061482820977	0.493312101910828	conserved
Zm00001d006409	0.5655210952780105	0.5211267605633803	trans
Zm00001d006440	0.6179834363086631	0.4627450980392157	cis+trans
Zm00001d006467	0.7372292603187577	0.8159722222222222	cis+trans
Zm00001d006496	0.5907284768211921	0.624031007751938	cis
Zm00001d006512	0.5918572060775926	0.5650506710490276	cis+trans
Zm00001d006561	0.6048026048026047	0.79182156133829	cis+trans
Zm00001d006601	0.39350039154267813	0.3957597173144876	cis
Zm00001d006628	0.46295410050032626	0.6590038314176245	cis+trans
Zm00001d006657	0.23522595596755505	0.20068027210884354	cis
Zm00001d006681	0.4904956475395274	0.5558698727015559	cis+trans
Zm00001d006710	0.5290002914602158	0.5980861244019139	cis+trans
Zm00001d006749	0.36624775583482944	0.43269230769230765	cis
Zm00001d006768	0.6549497847919655	0.6666666666666667	cis
Zm00001d006796	0.9799547365017782	0.5546218487394957	trans
Zm00001d006828	0.4611891706648389	0.5884955752212389	cis+trans
Zm00001d006855	0.4576819407008087	0.39830508474576265	cis
Zm00001d006872	0.5789603047806318	0.78125	cis+trans
Zm00001d006907	0.5404960491659351	0.49794238683127573	trans
Zm00001d006930	0.47202521670606773	0.4727767695099819	cis
Zm00001d007031	0.6361361361361362	0.4926829268292683	trans
Zm00001d007043	0.5213866850638151	0.4870740305522914	trans
Zm00001d007065	0.4973389295140842	0.5365126676602086	unexpected
Zm00001d007081	0.19503308083229456	0.26113056528264134	cis+trans
Zm00001d007121	0.60192506015813	0.5616666666666666	cis+trans
Zm00001d007146	0.45224358974358975	0.5283018867924528	trans
Zm00001d007422	0.493443871076897	0.570840197693575	cis+trans
Zm00001d007489	0.6865319368638443	0.5031133250311333	trans
Zm00001d007514	0.5801937567276642	0.8	cis+trans
Zm00001d007633	0.4967101120765647	0.559899405578418	cis+trans
Zm00001d007692	0.5081549790103915	0.516996748448123	cis
Zm00001d007754	0.5379948586118252	0.5035897435897435	trans
Zm00001d007772	0.5802961780615412	0.5366379310344827	cis+trans
Zm00001d007820	0.6009946442234124	0.4267782426778243	cis+trans
Zm00001d007835	0.5802756943036692	0.5419303797468354	cis+trans
Zm00001d007870	0.4626191811553561	0.4587970323264441	cis
Zm00001d007892	0.44224659219022244	0.362086258776329	cis+trans
Zm00001d007905	0.48686796498123996	0.4980916030534351	trans
Zm00001d008178	0.23249956358013918	0.3555207517619421	cis+trans
Zm00001d008218	0.5588097194506397	0.6188016528925621	cis+trans
Zm00001d008239	0.5525606469002695	0.5922330097087379	cis
Zm00001d008323	0.43002880460873744	0.6244725738396625	cis+trans
Zm00001d008357	0.5090789886263218	0.38517350157728714	cis+trans
Zm00001d008386	0.43996605854900295	0.5652173913043478	cis+trans
Zm00001d008411	0.5751396648044692	0.6556291390728477	cis+trans
Zm00001d008432	0.465358569196041	0.48996458087367173	trans
Zm00001d008500	0.4431425278524779	0.7176470588235294	cis+trans
Zm00001d008529	0.5656668524105066	0.5239852398523985	cis+trans
Zm00001d008565	0.5994819872851425	0.6902654867256638	cis+trans
Zm00001d008602	0.563346104725415	0.7669172932330827	cis+trans
Zm00001d008642	0.1614548924612787	0.2690410958904109	cis+trans
Zm00001d008679	0.49738306887098116	0.5342925659472422	unexpected
Zm00001d008725	0.6014653641207814	0.7304347826086957	cis+trans
Zm00001d008743	0.540942284167995	0.5799890049477735	cis+trans
Zm00001d008777	0.38632393311704516	0.41688379364252215	cis+trans
Zm00001d008820	0.4335473008523624	0.6309834638816362	cis+trans
Zm00001d008858	0.4248853211009175	0.5017857142857143	trans
Zm00001d008890	0.31250000000000006	0.4666666666666666	trans
Zm00001d008906	0.47145837284278397	0.5396825396825397	trans
Zm00001d008939	0.40936040244340643	0.4785323965651835	cis+trans
Zm00001d008984	0.39265804144314714	0.6724137931034483	cis+trans
Zm00001d009027	0.6214267319083183	0.6598837209302326	cis+trans
Zm00001d009088	0.6323024054982818	0.6	cis
Zm00001d009134	0.2655105973025048	0.3921568627450981	cis+trans
Zm00001d009182	0.4678864319159878	0.5739696312364426	cis+trans
Zm00001d009328	0.24600366076876146	0.4337349397590362	trans
Zm00001d009404	0.5648562300319488	0.5681818181818181	cis
Zm00001d009440	0.5474488538328814	0.7023809523809524	cis+trans
Zm00001d009506	0.580009015100293	0.7339743589743589	cis+trans
Zm00001d009542	0.756727371568361	0.6802973977695167	cis+trans
Zm00001d009572	0.5410926365795724	0.6187050359712231	cis+trans
Zm00001d009626	0.7632275132275133	0.6304347826086957	cis+trans
Zm00001d009661	0.772938829787234	0.7020408163265306	cis+trans
Zm00001d009700	0.19327666448709568	0.24178027265437047	cis+trans
Zm00001d009740	0.5358778625954199	0.6577437858508605	cis+trans
Zm00001d009773	0.6005692599620492	0.5653495440729484	cis+trans
Zm00001d009800	0.4557595993322204	0.5992217898832685	cis+trans
Zm00001d009859	0.4326075220442685	0.47058823529411764	trans
Zm00001d009903	0.474009264024704	0.5714285714285714	trans
Zm00001d009950	0.4648100991493742	0.6235955056179776	cis+trans
Zm00001d010009	0.5742928193969536	0.6616161616161615	cis+trans
Zm00001d010044	0.39898053753475443	0.46153846153846156	trans
Zm00001d010141	0.3169469598965071	0.6666666666666666	cis+trans
Zm00001d010190	0.5104041882958428	0.5089430894308943	cis
Zm00001d010234	0.47715231788079465	0.5380116959064327	trans
Zm00001d010271	0.29551103962567626	0.4251968503937008	cis+trans
Zm00001d010309	0.4712608629364233	0.428	cis
Zm00001d010341	0.4980802457285467	0.45920745920745926	unexpected
Zm00001d010413	0.5235207607228478	0.48976109215017066	trans
Zm00001d010445	0.5995484690277975	0.514486391571554	trans
Zm00001d010466	0.4682868998221696	0.6542056074766355	cis+trans
Zm00001d010528	0.652011144001393	0.5874999999999999	cis+trans
Zm00001d010572	0.5561045676529732	0.6152125279642059	cis+trans
Zm00001d010614	0.5937518938246167	0.6509976976208749	cis+trans
Zm00001d010646	0.36157945313182493	0.4002326934264107	cis+trans
Zm00001d010705	0.513789897737837	0.5472027972027972	cis+trans
Zm00001d010723	0.500971628449281	0.7590361445783133	unexpected
Zm00001d010796	0.45712897741073594	0.6211180124223602	cis+trans
Zm00001d010821	0.46503975870578557	0.41935483870967744	cis
Zm00001d010880	0.5563641174913998	0.5024875621890547	trans
Zm00001d010920	0.4925731760594146	0.48826064193951113	cis
Zm00001d010946	0.5437523882307986	0.6812386156648452	cis+trans
Zm00001d010971	0.5929583512237012	0.5207100591715976	trans
Zm00001d011004	0.5191798941798942	0.6675409836065573	cis+trans
Zm00001d011060	0.43562390058446343	0.46347031963470314	cis+trans
Zm00001d011095	0.6578905377373544	0.7908496732026145	cis+trans
Zm00001d011113	0.4819379817426207	0.7672452158433466	cis+trans
Zm00001d011132	0.3538732394366197	0.38250140213123945	cis+trans
Zm00001d011159	0.5492026163004335	0.5781818181818182	cis
Zm00001d011179	0.4863081491257011	0.5593220338983051	cis+trans
Zm00001d011204	0.5224797542585871	0.4041994750656168	cis+trans
Zm00001d011231	0.48634772462077014	0.6131868131868132	cis+trans
Zm00001d011263	0.5495297178306984	0.6564245810055865	cis+trans
Zm00001d011298	0.57260101010101	0.5833333333333333	cis
Zm00001d011336	0.6076163610719323	0.5866666666666667	cis
Zm00001d011366	0.541873206365771	0.6569343065693432	cis+trans
Zm00001d011413	0.7444682369735903	0.7125506072874495	cis
Zm00001d011483	0.5084754042303747	0.6430317848410758	cis+trans
Zm00001d011563	0.5274309496783958	0.564540059347181	cis+trans
Zm00001d011588	0.4982730139660609	0.5975039001560062	unexpected
Zm00001d011611	0.5069362802727487	0.6649916247906198	unexpected
Zm00001d011648	0.47117172969621823	0.503448275862069	trans
Zm00001d011684	0.4637205870295974	0.599479843953186	cis+trans
Zm00001d011709	0.4871277132761232	0.7169811320754718	unexpected
Zm00001d011730	0.5224380442062961	0.5384615384615384	cis
Zm00001d011766	0.53747982619491	0.6502815071459506	cis+trans
Zm00001d011792	0.6241703539823009	0.6862745098039216	cis+trans
Zm00001d011834	0.3646273637374861	0.5543478260869565	trans
Zm00001d011855	0.47567683187679516	0.6199813258636788	cis+trans
Zm00001d011913	0.5022695530726257	0.6767842493847416	unexpected
Zm00001d011943	0.4517734909769757	0.5603448275862069	trans
Zm00001d012141	0.6905503634475597	0.4918032786885245	trans
Zm00001d012161	0.5627966662987085	0.6106173994387277	cis+trans
Zm00001d012199	0.5944359666627538	0.5624999999999999	cis
Zm00001d012525	0.5435241403941687	0.6418128654970761	cis+trans
Zm00001d012557	0.429772121929565	0.46501967643200703	cis+trans
Zm00001d012611	0.3302752293577982	0.3832335329341317	cis
Zm00001d012640	0.5074418604651163	0.5873526259378349	cis+trans
Zm00001d012654	0.4708722240102993	0.5833333333333334	cis+trans
Zm00001d012672	0.6631337219572513	0.6090712742980561	cis+trans
Zm00001d012688	0.5320600272851297	0.4666666666666667	trans
Zm00001d012709	0.4456738216419562	0.49962935507783546	trans
Zm00001d012737	0.669799092676604	0.6916666666666667	cis
Zm00001d012760	0.6231573304744036	0.723404255319149	cis+trans
Zm00001d012800	0.6594716494845361	0.6575	cis
Zm00001d012822	0.4902743142144638	0.40836012861736337	unexpected
Zm00001d012839	0.5229546792230724	0.5050505050505051	trans
Zm00001d012852	0.4200016235084017	0.4720496894409938	cis+trans
Zm00001d012882	0.5008264462809917	0.36585365853658536	unexpected
Zm00001d012909	0.8833967046894803	0.7000000000000001	cis+trans
Zm00001d012929	0.38963210702341133	0.4745269286754003	trans
Zm00001d012954	0.681493248610008	0.4148606811145511	cis+trans
Zm00001d012970	0.5678740157480315	0.564516129032258	cis
Zm00001d013031	0.584930427933841	0.5174746335963925	trans
Zm00001d013221	0.6423267326732673	0.3695652173913044	cis+trans
Zm00001d013251	0.5495486459378135	0.5	trans
Zm00001d013283	0.5947008547008548	0.4430379746835443	cis+trans
Zm00001d013306	0.5043859649122807	0.4724409448818898	conserved
Zm00001d013320	0.5200980392156863	0.4914529914529915	trans
Zm00001d013336	0.592046530501826	0.5773857257417804	cis
Zm00001d013380	0.5976519337016575	0.6049382716049383	cis
Zm00001d013410	0.5112824907169381	0.5500927643784786	cis+trans
Zm00001d013426	0.5453585104978212	0.6562220232766338	cis+trans
Zm00001d013445	0.3562891291974957	0.3492063492063492	cis
Zm00001d013466	0.48967795210569776	0.6971428571428572	cis+trans
Zm00001d013487	0.4187558031569174	0.3403141361256544	cis+trans
Zm00001d013507	0.6176812074970973	0.39233817701453105	cis+trans
Zm00001d013540	0.4603107937841243	0.4840764331210191	trans
Zm00001d013552	0.3252173913043478	0.34285714285714286	cis
Zm00001d013595	0.4070221066319896	0.25917431192660545	cis+trans
Zm00001d013627	0.5265235942176654	0.6689398636081835	cis+trans
Zm00001d013669	0.45488183149375694	0.49521846189085494	trans
Zm00001d013707	0.6311809191390344	0.7342857142857143	cis+trans
Zm00001d013737	0.617611212675198	0.6728826728826729	cis+trans
Zm00001d013984	0.5513484550812645	0.43678160919540227	cis+trans
Zm00001d014005	0.648936170212766	0.5182534001431639	trans
Zm00001d014039	0.538152341394788	0.48486646884273	trans
Zm00001d014080	0.4321907600596125	0.44961240310077516	cis
Zm00001d014108	0.6443835616438357	0.5492716366752356	cis+trans
Zm00001d014175	0.6272538141470181	0.6511627906976745	cis
Zm00001d014194	0.4868667917448405	0.29457364341085274	unexpected
Zm00001d014258	0.6279668554842938	0.4832116788321168	cis+trans
Zm00001d014417	0.45356687303611987	0.3548387096774193	cis+trans
Zm00001d014456	0.8035790370685982	0.6224489795918368	cis+trans
Zm00001d014685	0.44770782786361896	0.45000000000000007	cis
Zm00001d014722	0.4028534688628988	0.4925650557620818	trans
Zm00001d014742	0.5087004360405885	0.5637834474175483	cis+trans
Zm00001d014765	0.14964983413195726	0.4682080924855491	trans
Zm00001d014779	0.45896834701055095	0.3530249110320285	cis+trans
Zm00001d014797	0.48128393180302886	0.6049295774647887	cis+trans
Zm00001d015061	0.5376757469244288	0.6474576271186441	cis+trans
Zm00001d015095	0.504769351055512	0.6111366774045099	unexpected
Zm00001d015156	0.4563474712141088	0.5099778270509978	trans
Zm00001d015194	0.41754533951919026	0.54317998385795	cis+trans
Zm00001d015208	0.5868817773075906	0.5714285714285714	cis
Zm00001d015233	0.4822340661781035	0.6832298136645962	cis+trans
Zm00001d015272	0.538293216630197	0.6110032362459548	cis+trans
Zm00001d015309	0.43942992874109266	0.5969162995594715	cis+trans
Zm00001d015342	0.8624622609862462	0.8333333333333333	cis
Zm00001d015378	0.5527672615828375	0.6971717171717171	cis+trans
Zm00001d015420	0.4987562189054726	0.2797202797202797	unexpected
Zm00001d015493	0.5504081182439885	0.6666666666666666	cis+trans
Zm00001d015568	0.5751286299816866	0.5621621621621622	cis
Zm00001d015649	0.2584475871747814	0.3617886178861789	cis+trans
Zm00001d015778	0.4551674790930638	0.7111111111111111	cis+trans
Zm00001d015970	0.5587703435804701	0.4441260744985673	cis+trans
Zm00001d016034	0.5326353935977451	0.45829596412556056	cis+trans
Zm00001d016149	0.4573763315336349	0.541259582143394	cis+trans
Zm00001d016234	0.5224286361576801	0.4910714285714286	trans
Zm00001d016278	0.44357976653696496	0.3519061583577712	cis+trans
Zm00001d016358	0.6412743147656941	0.639613622784306	cis
Zm00001d016379	0.4023364485981309	0.8026315789473684	cis+trans
Zm00001d016456	0.536745886654479	0.65	cis+trans
Zm00001d016486	0.4308923665034046	0.4350940017905103	cis
Zm00001d016561	0.5463432295438088	0.5583173996175909	cis
Zm00001d016590	0.6142601745714587	0.7652132247244848	cis+trans
Zm00001d016708	0.5706967885991988	0.7027649769585252	cis+trans
Zm00001d016732	0.5312315270935961	0.47641509433962265	trans
Zm00001d016767	0.56409219571370806	0.4772234273318872	trans
Zm00001d016800	0.4226067847823102	0.44629080118694364	cis+trans
Zm00001d016826	0.6156941649899397	0.5512820512820513	trans
Zm00001d016856	0.4858548585485855	0.5137795275590552	trans
Zm00001d016891	0.545021319287685	0.8783783783783784	cis+trans
Zm00001d016934	0.792882147024504	0.6911764705882354	cis+trans
Zm00001d016979	0.44872701555869876	0.426525998492841	cis+trans
Zm00001d017030	0.5855982067806108	0.45833333333333337	trans
Zm00001d017089	0.5585241730279898	0.42424242424242425	trans
Zm00001d017114	0.697181559973782	0.5594059405940595	cis+trans
Zm00001d017131	0.47190272757147556	0.5220125786163522	trans
Zm00001d017185	0.5949610627576729	0.6076923076923076	cis
Zm00001d017251	0.825653798256538	0.5710227272727272	cis+trans
Zm00001d017296	0.4137715831079675	0.6018518518518519	cis+trans
Zm00001d017363	0.5542211232779936	0.550561797752809	cis
Zm00001d017403	0.4102380526221586	0.5714285714285715	cis+trans
Zm00001d017445	0.5882625625811237	0.6129032258064516	cis+trans
Zm00001d017467	0.5628365769128233	0.5011889035667108	trans
Zm00001d017512	0.35749916860658465	0.3979591836734694	cis
Zm00001d017540	0.4937820043891734	0.5420560747663551	conserved
Zm00001d017558	0.5443833464257659	0.4722222222222222	trans
Zm00001d017654	0.4927256961171596	0.5928667563930013	cis+trans
Zm00001d017721	0.5230745721271395	0.5578231292517006	cis+trans
Zm00001d017802	0.5414554843645405	0.5487437185929649	cis
Zm00001d017820	0.2579231780341755	0.35741444866920147	cis+trans
Zm00001d017847	0.5464262183069376	0.7008119925046846	cis+trans
Zm00001d017863	0.5501257635644987	0.5196850393700788	trans
Zm00001d017887	0.5072544127160151	0.5086241476133173	cis
Zm00001d017915	0.5707282913165266	0.6032906764168191	cis+trans
Zm00001d017952	0.8622915545992469	0.8016634676903391	cis+trans
Zm00001d017966	0.6730841261517716	0.6519784172661871	cis+trans
Zm00001d017997	0.5542447374508443	0.6270096463022509	cis+trans
Zm00001d018032	0.44061375260465996	0.6916524701873935	cis+trans
Zm00001d018074	0.5942492012779552	0.625	cis
Zm00001d018103	0.3386748289521066	0.5955056179775281	cis+trans
Zm00001d018141	0.5994152046783626	0.683297180043384	cis+trans
Zm00001d018156	0.5559416261292565	0.5157894736842106	trans
Zm00001d018199	0.592831541218638	0.6273917421953675	cis+trans
Zm00001d018278	0.3811499131776963	0.6493023255813953	cis+trans
Zm00001d018309	0.48900691404100577	0.6644817697664891	cis+trans
Zm00001d018336	0.528344671201814	0.4940191387559809	trans
Zm00001d018356	0.5899209486166007	0.6551724137931034	cis
Zm00001d018370	0.5243475214573481	0.5243883908220636	cis
Zm00001d018391	0.48630315679624314	0.6428571428571429	cis+trans
Zm00001d018407	0.5073170731707317	0.5714285714285714	unexpected
Zm00001d018421	0.4427781192378611	0.592741935483871	cis+trans
Zm00001d018443	0.440919391388799	0.5220152413209145	cis+trans
Zm00001d018464	0.16574113626655276	0.15328467153284672	cis
Zm00001d018481	0.5348933160438524	0.6855670103092784	cis+trans
Zm00001d018504	0.6093878995164524	0.6108663729809104	cis
Zm00001d018522	0.5131445510570247	0.5393258426966293	cis
Zm00001d018535	0.5899599357494968	0.6342115311187476	cis+trans
Zm00001d018567	0.5761792452830188	0.5264900662251656	trans
Zm00001d018616	0.5524295024843519	0.5882352941176471	cis
Zm00001d018637	0.5386914646296911	0.5590304925723221	cis
Zm00001d018664	0.5104431991849211	0.5750708215297451	cis+trans
Zm00001d018724	0.5164997053624043	0.6487889273356401	cis+trans
Zm00001d018770	0.5370532671146168	0.5823445657332701	cis+trans
Zm00001d018795	0.2895448665176996	0.49113924050632907	trans
Zm00001d018828	0.5235218247233725	0.549738219895288	cis+trans
Zm00001d018869	0.5155012948575657	0.5674157303370787	cis
Zm00001d018902	0.5177846741465743	0.6513513513513514	cis+trans
Zm00001d018927	0.6625017548785623	0.7905405405405405	cis+trans
Zm00001d018957	0.6791026152924736	0.6587247560698888	cis+trans
Zm00001d018973	0.6138219380226266	0.7645036527718092	cis+trans
Zm00001d019002	0.22075968409176383	0.29807692307692313	cis+trans
Zm00001d019054	0.44674606310323417	0.5183767228177641	cis+trans
Zm00001d019981	0.6459719142645971	0.37037037037037035	cis+trans
Zm00001d020051	0.6997808619430241	0.7134831460674157	cis
Zm00001d020110	0.3690248565965583	0.21052631578947367	cis+trans
Zm00001d020147	0.5181444070332959	0.5269607843137255	cis
Zm00001d020182	0.5415472779369628	0.47893569844789363	trans
Zm00001d020224	0.5149253731343284	0.5151515151515151	conserved
Zm00001d020267	0.5252544289483604	0.6684539767649688	cis+trans
Zm00001d020317	0.6235649546827795	0.8111702127659575	cis+trans
Zm00001d020365	0.5322863587001921	0.515748031496063	cis+trans
Zm00001d020412	0.44203821656050957	0.6271186440677966	cis+trans
Zm00001d020461	0.3816779990286547	0.5865921787709497	cis+trans
Zm00001d020497	0.44619858745326135	0.7346938775510204	cis+trans
Zm00001d020541	0.4379354021532616	0.5895953757225434	cis+trans
Zm00001d020572	0.6911357340720221	0.7605633802816901	cis
Zm00001d020609	0.33851818026143043	0.5365526492287056	cis+trans
Zm00001d020642	0.469392914704674	0.5096371882086168	trans
Zm00001d020681	0.7714114114114113	0.6583990980834273	cis+trans
Zm00001d020714	0.3999335106382979	0.5333333333333333	trans
Zm00001d020752	0.48990687720515935	0.4855916615573268	cis
Zm00001d020799	0.5387077415483097	0.5549295774647888	cis
Zm00001d020828	0.534214002642008	0.6319845857418112	cis+trans
Zm00001d020903	0.5643551688843398	0.7237308146399055	cis+trans
Zm00001d020954	0.5516800817682381	0.47832817337461303	trans
Zm00001d020984	0.7851659950105545	0.5894279507603186	cis+trans
Zm00001d021051	0.532169370360187	0.5235602094240838	cis
Zm00001d021087	0.5484493452791179	0.5898268398268398	cis+trans
Zm00001d021128	0.6185383244206774	0.7253521126760564	cis+trans
Zm00001d021160	0.49433512224209897	0.48496240601503765	conserved
Zm00001d021195	0.5198337740838685	0.5	trans
Zm00001d021225	0.5056616721948988	0.6340326340326341	unexpected
Zm00001d021250	0.5606369946917109	0.532051282051282	cis
Zm00001d021300	0.6500997484604042	0.7449069973427812	cis+trans
Zm00001d021338	0.5240106366338183	0.552112676056338	cis+trans
Zm00001d021385	0.6193315767577312	0.7642956764295676	cis+trans
Zm00001d021420	0.45863109417182785	0.7258064516129032	cis+trans
Zm00001d021446	0.8213783403656821	0.5346534653465347	trans
Zm00001d021486	0.4468718967229394	0.6884498480243162	cis+trans
Zm00001d021613	0.7788554801163918	0.6666666666666666	cis+trans
Zm00001d021629	0.7806282722513089	0.7482161060142711	cis+trans
Zm00001d021667	0.2687423187218353	0.5286343612334802	cis+trans
Zm00001d021686	0.7183098591549295	0.7665505226480837	cis+trans
Zm00001d021731	0.6967488789237668	0.5637583892617449	cis+trans
Zm00001d021785	0.4961818812912184	0.6834600760456274	unexpected
Zm00001d021810	0.48862741236707363	0.6879823594266814	cis+trans
Zm00001d021831	0.41651659377411887	0.41333333333333333	cis
Zm00001d021858	0.44751437612712247	0.5070422535211269	trans
Zm00001d021881	0.7322542572921936	0.786053882725832	cis+trans
Zm00001d021927	0.4233172647741475	0.6288343558282209	cis+trans
Zm00001d021948	0.3961414161198707	0.5906040268456376	cis+trans
Zm00001d021958	0.5222458353328305	0.617351598173516	cis+trans
Zm00001d021978	0.58818181818181825	0.6288659793814433	cis
Zm00001d022017	0.5899544122435688	0.5906488549618321	cis
